  Update - Policy Loss: -0.0221, Value Loss: 78.3670, Entropy: 1.5486, ClipFrac: 0.266
  Update - Policy Loss: -0.0259, Value Loss: 231.1951, Entropy: 1.3042, ClipFrac: 0.272
  Update - Policy Loss: -0.0254, Value Loss: 234.9376, Entropy: 1.2335, ClipFrac: 0.201
  Update - Policy Loss: -0.0241, Value Loss: 174.7399, Entropy: 1.3915, ClipFrac: 0.251
  Update - Policy Loss: -0.0229, Value Loss: 92.8539, Entropy: 1.4979, ClipFrac: 0.286
  Update - Policy Loss: -0.0219, Value Loss: 207.2560, Entropy: 1.3942, ClipFrac: 0.251
  Update - Policy Loss: -0.0158, Value Loss: 502.3261, Entropy: 1.1653, ClipFrac: 0.219
  Update - Policy Loss: -0.0214, Value Loss: 183.7531, Entropy: 1.4455, ClipFrac: 0.251
  Update - Policy Loss: -0.0226, Value Loss: 170.6200, Entropy: 1.3791, ClipFrac: 0.262
  Update - Policy Loss: -0.0228, Value Loss: 271.6146, Entropy: 1.2202, ClipFrac: 0.264
  Update - Policy Loss: -0.0156, Value Loss: 303.1543, Entropy: 1.2272, ClipFrac: 0.186
  Update - Policy Loss: -0.0183, Value Loss: 127.4364, Entropy: 1.3409, ClipFrac: 0.226
  Update - Policy Loss: -0.0221, Value Loss: 251.0611, Entropy: 1.2958, ClipFrac: 0.270
  Update - Policy Loss: -0.0187, Value Loss: 74.7354, Entropy: 1.5128, ClipFrac: 0.294
  Update - Policy Loss: -0.0169, Value Loss: 177.3302, Entropy: 1.4046, ClipFrac: 0.270
  Update - Policy Loss: -0.0208, Value Loss: 150.3563, Entropy: 1.4016, ClipFrac: 0.274
  Update - Policy Loss: -0.0152, Value Loss: 103.0839, Entropy: 1.4749, ClipFrac: 0.260
  Update - Policy Loss: -0.0223, Value Loss: 132.8953, Entropy: 1.4033, ClipFrac: 0.271
  Update - Policy Loss: -0.0197, Value Loss: 153.2544, Entropy: 1.4475, ClipFrac: 0.259
  Update - Policy Loss: -0.0198, Value Loss: 261.5892, Entropy: 1.1798, ClipFrac: 0.254
  Update - Policy Loss: -0.0262, Value Loss: 93.8945, Entropy: 1.4401, ClipFrac: 0.294
  Update - Policy Loss: -0.0187, Value Loss: 72.8411, Entropy: 1.4203, ClipFrac: 0.291
  Update - Policy Loss: -0.0212, Value Loss: 146.4806, Entropy: 1.3792, ClipFrac: 0.258
  Update - Policy Loss: -0.0266, Value Loss: 89.2750, Entropy: 1.4478, ClipFrac: 0.280
  Update - Policy Loss: -0.0200, Value Loss: 77.4898, Entropy: 1.4366, ClipFrac: 0.297
  Update - Policy Loss: -0.0278, Value Loss: 63.0314, Entropy: 1.3760, ClipFrac: 0.321
  Update - Policy Loss: -0.0196, Value Loss: 44.0277, Entropy: 1.5878, ClipFrac: 0.296
  Update - Policy Loss: -0.0309, Value Loss: 67.2245, Entropy: 1.5376, ClipFrac: 0.318
  Update - Policy Loss: -0.0252, Value Loss: 112.7677, Entropy: 1.5265, ClipFrac: 0.287
  Update - Policy Loss: -0.0287, Value Loss: 145.8790, Entropy: 1.3837, ClipFrac: 0.269
  Update - Policy Loss: -0.0226, Value Loss: 139.5646, Entropy: 1.5292, ClipFrac: 0.259
  Update - Policy Loss: -0.0240, Value Loss: 270.9129, Entropy: 1.2455, ClipFrac: 0.285
  Update - Policy Loss: -0.0246, Value Loss: 195.9385, Entropy: 1.2673, ClipFrac: 0.288
  Update - Policy Loss: -0.0278, Value Loss: 125.8751, Entropy: 1.3820, ClipFrac: 0.308
  Update - Policy Loss: -0.0237, Value Loss: 325.4487, Entropy: 1.1594, ClipFrac: 0.336
  Update - Policy Loss: -0.0316, Value Loss: 197.5331, Entropy: 1.1967, ClipFrac: 0.345
  Update - Policy Loss: -0.0325, Value Loss: 135.2377, Entropy: 1.3090, ClipFrac: 0.344
  Update - Policy Loss: 0.0330, Value Loss: 458.6632, Entropy: 1.0793, ClipFrac: 0.261
  Update - Policy Loss: -0.0336, Value Loss: 125.8215, Entropy: 1.2646, ClipFrac: 0.294
  Update - Policy Loss: -0.0302, Value Loss: 115.7007, Entropy: 1.4188, ClipFrac: 0.328
  Update - Policy Loss: -0.0196, Value Loss: 160.8467, Entropy: 1.3585, ClipFrac: 0.247
  Update - Policy Loss: -0.0360, Value Loss: 399.5798, Entropy: 0.9759, ClipFrac: 0.323
  Update - Policy Loss: -0.0328, Value Loss: 336.2593, Entropy: 1.1355, ClipFrac: 0.305
  Update - Policy Loss: -0.0315, Value Loss: 128.0699, Entropy: 1.2078, ClipFrac: 0.295
  Update - Policy Loss: -0.0281, Value Loss: 250.3681, Entropy: 1.1366, ClipFrac: 0.306
  Update - Policy Loss: -0.0272, Value Loss: 188.9013, Entropy: 1.1607, ClipFrac: 0.296
  Update - Policy Loss: -0.0257, Value Loss: 183.9834, Entropy: 1.1483, ClipFrac: 0.315
  Update - Policy Loss: -0.0239, Value Loss: 113.8815, Entropy: 0.9909, ClipFrac: 0.266
  Update - Policy Loss: -0.0191, Value Loss: 111.8099, Entropy: 1.0484, ClipFrac: 0.254
  Update - Policy Loss: -0.0193, Value Loss: 88.6723, Entropy: 1.3898, ClipFrac: 0.289
  Update - Policy Loss: -0.0217, Value Loss: 194.9188, Entropy: 1.0161, ClipFrac: 0.207
  Update - Policy Loss: -0.0264, Value Loss: 139.1760, Entropy: 1.2884, ClipFrac: 0.308
  Update - Policy Loss: -0.0258, Value Loss: 143.0899, Entropy: 1.2523, ClipFrac: 0.264
  Update - Policy Loss: -0.0282, Value Loss: 162.6532, Entropy: 1.3348, ClipFrac: 0.283
  Update - Policy Loss: -0.0305, Value Loss: 89.5768, Entropy: 1.3921, ClipFrac: 0.287
  Update - Policy Loss: -0.0211, Value Loss: 45.0108, Entropy: 1.5295, ClipFrac: 0.343
  Update - Policy Loss: -0.0217, Value Loss: 67.7035, Entropy: 1.3413, ClipFrac: 0.305
  Update - Policy Loss: -0.0208, Value Loss: 72.4151, Entropy: 1.3827, ClipFrac: 0.329
  Update - Policy Loss: -0.0246, Value Loss: 35.6850, Entropy: 1.5255, ClipFrac: 0.293
  Update - Policy Loss: -0.0258, Value Loss: 34.2420, Entropy: 1.2557, ClipFrac: 0.285
  Update - Policy Loss: -0.0223, Value Loss: 33.7164, Entropy: 1.5045, ClipFrac: 0.303
  Update - Policy Loss: -0.0162, Value Loss: 55.7843, Entropy: 1.5074, ClipFrac: 0.248
  Update - Policy Loss: -0.0219, Value Loss: 98.1165, Entropy: 1.4475, ClipFrac: 0.248
  Update - Policy Loss: -0.0218, Value Loss: 71.5641, Entropy: 1.4705, ClipFrac: 0.264
  Update - Policy Loss: -0.0263, Value Loss: 106.9537, Entropy: 1.4132, ClipFrac: 0.297
  Update - Policy Loss: -0.0281, Value Loss: 35.6315, Entropy: 1.5499, ClipFrac: 0.269
  Update - Policy Loss: -0.0269, Value Loss: 99.0266, Entropy: 1.3337, ClipFrac: 0.282
  Update - Policy Loss: -0.0254, Value Loss: 71.8307, Entropy: 1.5326, ClipFrac: 0.284
  Update - Policy Loss: -0.0312, Value Loss: 121.1917, Entropy: 1.2872, ClipFrac: 0.308
  Update - Policy Loss: -0.0258, Value Loss: 155.9019, Entropy: 1.2816, ClipFrac: 0.327
  Update - Policy Loss: -0.0275, Value Loss: 166.4539, Entropy: 1.2180, ClipFrac: 0.275
  Update - Policy Loss: -0.0274, Value Loss: 155.8367, Entropy: 1.2113, ClipFrac: 0.312
  Update - Policy Loss: -0.0243, Value Loss: 106.7686, Entropy: 1.3544, ClipFrac: 0.299
  Update - Policy Loss: -0.0218, Value Loss: 132.5060, Entropy: 1.2766, ClipFrac: 0.278
  Update - Policy Loss: -0.0190, Value Loss: 28.3622, Entropy: 1.3899, ClipFrac: 0.322
  Update - Policy Loss: -0.0294, Value Loss: 28.9795, Entropy: 1.4263, ClipFrac: 0.325
  Update - Policy Loss: -0.0268, Value Loss: 29.2965, Entropy: 1.6249, ClipFrac: 0.342
  Update - Policy Loss: -0.0205, Value Loss: 23.6603, Entropy: 1.6252, ClipFrac: 0.273
  Update - Policy Loss: -0.0155, Value Loss: 15.5986, Entropy: 1.7609, ClipFrac: 0.282
  Update - Policy Loss: -0.0274, Value Loss: 40.9398, Entropy: 1.5202, ClipFrac: 0.289
  Update - Policy Loss: -0.0232, Value Loss: 34.9710, Entropy: 1.6193, ClipFrac: 0.252
  Update - Policy Loss: -0.0265, Value Loss: 49.7327, Entropy: 1.5244, ClipFrac: 0.246
  Update - Policy Loss: -0.0236, Value Loss: 102.1420, Entropy: 1.4331, ClipFrac: 0.251
  Update - Policy Loss: -0.0294, Value Loss: 41.5376, Entropy: 1.5633, ClipFrac: 0.257
  Update - Policy Loss: -0.0291, Value Loss: 38.9629, Entropy: 1.4288, ClipFrac: 0.259
  Update - Policy Loss: -0.0228, Value Loss: 60.7387, Entropy: 1.3936, ClipFrac: 0.289
  Update - Policy Loss: -0.0298, Value Loss: 104.3727, Entropy: 1.3826, ClipFrac: 0.292
  Update - Policy Loss: -0.0264, Value Loss: 44.7780, Entropy: 1.4649, ClipFrac: 0.288
  Update - Policy Loss: -0.0253, Value Loss: 43.3944, Entropy: 1.5232, ClipFrac: 0.297
  Update - Policy Loss: -0.0275, Value Loss: 33.6102, Entropy: 1.4465, ClipFrac: 0.254
  Update - Policy Loss: -0.0259, Value Loss: 40.9559, Entropy: 1.4814, ClipFrac: 0.248
  Update - Policy Loss: -0.0256, Value Loss: 53.3678, Entropy: 1.3967, ClipFrac: 0.268
  Update - Policy Loss: -0.0291, Value Loss: 54.1343, Entropy: 1.3796, ClipFrac: 0.265
  Update - Policy Loss: -0.0312, Value Loss: 60.5845, Entropy: 1.3809, ClipFrac: 0.279
  Update - Policy Loss: -0.0272, Value Loss: 110.9470, Entropy: 1.3256, ClipFrac: 0.236
  Update - Policy Loss: -0.0311, Value Loss: 82.3390, Entropy: 1.2470, ClipFrac: 0.266
  Update - Policy Loss: -0.0262, Value Loss: 95.3350, Entropy: 1.3380, ClipFrac: 0.301
  Update - Policy Loss: -0.0208, Value Loss: 109.6264, Entropy: 1.5299, ClipFrac: 0.285
  Update - Policy Loss: -0.0226, Value Loss: 78.4654, Entropy: 1.4712, ClipFrac: 0.321
  Update - Policy Loss: -0.0259, Value Loss: 23.7062, Entropy: 1.4959, ClipFrac: 0.325
  Update - Policy Loss: -0.0258, Value Loss: 31.3650, Entropy: 1.5421, ClipFrac: 0.296
  Update - Policy Loss: -0.0257, Value Loss: 124.4383, Entropy: 1.3760, ClipFrac: 0.356
  Update - Policy Loss: -0.0188, Value Loss: 20.6799, Entropy: 1.4170, ClipFrac: 0.327
  Update - Policy Loss: -0.0310, Value Loss: 73.9088, Entropy: 1.4068, ClipFrac: 0.345
  Update - Policy Loss: -0.0203, Value Loss: 127.5281, Entropy: 1.4884, ClipFrac: 0.233
  Update - Policy Loss: -0.0150, Value Loss: 131.3822, Entropy: 1.5456, ClipFrac: 0.257
  Update - Policy Loss: -0.0161, Value Loss: 153.3104, Entropy: 1.3820, ClipFrac: 0.252
  Update - Policy Loss: -0.0239, Value Loss: 46.7981, Entropy: 1.5940, ClipFrac: 0.372
  Update - Policy Loss: -0.0239, Value Loss: 17.6844, Entropy: 1.5791, ClipFrac: 0.355
  Update - Policy Loss: -0.0148, Value Loss: 77.7873, Entropy: 1.6165, ClipFrac: 0.276
  Update - Policy Loss: -0.0204, Value Loss: 10.8790, Entropy: 1.6515, ClipFrac: 0.351
  Update - Policy Loss: -0.0232, Value Loss: 82.7546, Entropy: 1.5193, ClipFrac: 0.311
  Update - Policy Loss: -0.0229, Value Loss: 31.4301, Entropy: 1.6611, ClipFrac: 0.331
  Update - Policy Loss: -0.0237, Value Loss: 29.0071, Entropy: 1.6000, ClipFrac: 0.292
  Update - Policy Loss: -0.0225, Value Loss: 42.5713, Entropy: 1.6503, ClipFrac: 0.271
  Update - Policy Loss: -0.0218, Value Loss: 72.3833, Entropy: 1.6298, ClipFrac: 0.321
  Update - Policy Loss: -0.0305, Value Loss: 60.1321, Entropy: 1.5558, ClipFrac: 0.318
  Update - Policy Loss: -0.0264, Value Loss: 123.6938, Entropy: 1.5298, ClipFrac: 0.310
  Update - Policy Loss: -0.0231, Value Loss: 40.0953, Entropy: 1.5982, ClipFrac: 0.332
  Update - Policy Loss: -0.0297, Value Loss: 35.8079, Entropy: 1.6024, ClipFrac: 0.317
  Update - Policy Loss: -0.0204, Value Loss: 88.7949, Entropy: 1.6363, ClipFrac: 0.273
  Update - Policy Loss: -0.0265, Value Loss: 53.5908, Entropy: 1.5526, ClipFrac: 0.319
  Update - Policy Loss: -0.0233, Value Loss: 42.0863, Entropy: 1.5073, ClipFrac: 0.272
  Update - Policy Loss: -0.0241, Value Loss: 44.8033, Entropy: 1.6643, ClipFrac: 0.308
  Update - Policy Loss: 0.0206, Value Loss: 51.5144, Entropy: 1.4059, ClipFrac: 0.288
  Update - Policy Loss: -0.0284, Value Loss: 32.4577, Entropy: 1.6642, ClipFrac: 0.362
  Update - Policy Loss: -0.0223, Value Loss: 32.6679, Entropy: 1.5479, ClipFrac: 0.368
  Update - Policy Loss: -0.0112, Value Loss: 8.9353, Entropy: 1.6246, ClipFrac: 0.328
  Update - Policy Loss: -0.0251, Value Loss: 26.5126, Entropy: 1.6321, ClipFrac: 0.364
  Update - Policy Loss: -0.0263, Value Loss: 78.1684, Entropy: 1.2494, ClipFrac: 0.286
  Update - Policy Loss: -0.0284, Value Loss: 60.3409, Entropy: 1.2775, ClipFrac: 0.311
  Update - Policy Loss: -0.0216, Value Loss: 242.2665, Entropy: 1.1961, ClipFrac: 0.335
  Update - Policy Loss: -0.0256, Value Loss: 104.0595, Entropy: 1.2577, ClipFrac: 0.315
  Update - Policy Loss: -0.0295, Value Loss: 123.0405, Entropy: 1.2045, ClipFrac: 0.341
  Update - Policy Loss: -0.0268, Value Loss: 107.6129, Entropy: 1.2947, ClipFrac: 0.324
  Update - Policy Loss: -0.0306, Value Loss: 160.6051, Entropy: 1.3131, ClipFrac: 0.318
  Update - Policy Loss: -0.0278, Value Loss: 140.1569, Entropy: 1.1124, ClipFrac: 0.360
  Update - Policy Loss: -0.0237, Value Loss: 166.1947, Entropy: 1.2067, ClipFrac: 0.306
  Update - Policy Loss: -0.0269, Value Loss: 140.2747, Entropy: 1.1920, ClipFrac: 0.295
  Update - Policy Loss: -0.0273, Value Loss: 192.0822, Entropy: 1.0551, ClipFrac: 0.268
  Update - Policy Loss: -0.0336, Value Loss: 222.7477, Entropy: 0.9819, ClipFrac: 0.298
  Update - Policy Loss: -0.0350, Value Loss: 120.2418, Entropy: 1.1719, ClipFrac: 0.309
  Update - Policy Loss: -0.0323, Value Loss: 142.0285, Entropy: 1.1174, ClipFrac: 0.329
  Update - Policy Loss: -0.0254, Value Loss: 143.0925, Entropy: 1.1440, ClipFrac: 0.282
  Update - Policy Loss: -0.0324, Value Loss: 181.6392, Entropy: 1.1740, ClipFrac: 0.343
  Update - Policy Loss: -0.0282, Value Loss: 110.1505, Entropy: 1.3175, ClipFrac: 0.289
  Update - Policy Loss: -0.0290, Value Loss: 65.1274, Entropy: 1.2065, ClipFrac: 0.356
  Update - Policy Loss: -0.0275, Value Loss: 52.6173, Entropy: 1.4214, ClipFrac: 0.306
  Update - Policy Loss: -0.0291, Value Loss: 76.1695, Entropy: 1.3167, ClipFrac: 0.309
  Update - Policy Loss: -0.0256, Value Loss: 48.7099, Entropy: 1.4534, ClipFrac: 0.242
  Update - Policy Loss: -0.0257, Value Loss: 76.5314, Entropy: 1.3273, ClipFrac: 0.238
  Update - Policy Loss: -0.0257, Value Loss: 37.1850, Entropy: 1.4775, ClipFrac: 0.305
  Update - Policy Loss: -0.0246, Value Loss: 34.6618, Entropy: 1.4201, ClipFrac: 0.346
  Update - Policy Loss: -0.0290, Value Loss: 29.5744, Entropy: 1.4386, ClipFrac: 0.317
  Update - Policy Loss: -0.0260, Value Loss: 50.2122, Entropy: 1.4287, ClipFrac: 0.310
  Update - Policy Loss: -0.0230, Value Loss: 33.2864, Entropy: 1.4021, ClipFrac: 0.271
  Update - Policy Loss: -0.0313, Value Loss: 79.0788, Entropy: 1.3069, ClipFrac: 0.301
  Update - Policy Loss: -0.0323, Value Loss: 19.5909, Entropy: 1.5811, ClipFrac: 0.297
  Update - Policy Loss: -0.0326, Value Loss: 46.8766, Entropy: 1.2338, ClipFrac: 0.305
  Update - Policy Loss: -0.0290, Value Loss: 94.6592, Entropy: 1.3724, ClipFrac: 0.306
  Update - Policy Loss: -0.0372, Value Loss: 33.5753, Entropy: 1.1925, ClipFrac: 0.250
  Update - Policy Loss: -0.0389, Value Loss: 37.0199, Entropy: 1.4468, ClipFrac: 0.322
  Update - Policy Loss: -0.0361, Value Loss: 34.2063, Entropy: 1.4604, ClipFrac: 0.285
  Update - Policy Loss: -0.0394, Value Loss: 58.7025, Entropy: 1.4588, ClipFrac: 0.360
  Update - Policy Loss: -0.0381, Value Loss: 38.0589, Entropy: 1.2907, ClipFrac: 0.355
  Update - Policy Loss: -0.0356, Value Loss: 20.8345, Entropy: 1.3312, ClipFrac: 0.399
  Update - Policy Loss: -0.0419, Value Loss: 38.6346, Entropy: 1.3163, ClipFrac: 0.397
  Update - Policy Loss: -0.0305, Value Loss: 51.6787, Entropy: 1.4222, ClipFrac: 0.384
  Update - Policy Loss: -0.0316, Value Loss: 21.5980, Entropy: 1.6020, ClipFrac: 0.383
  Update - Policy Loss: -0.0331, Value Loss: 37.1519, Entropy: 1.3989, ClipFrac: 0.337
  Update - Policy Loss: -0.0285, Value Loss: 32.7394, Entropy: 1.4273, ClipFrac: 0.304
  Update - Policy Loss: -0.0248, Value Loss: 32.3200, Entropy: 1.4206, ClipFrac: 0.406
  Update - Policy Loss: -0.0266, Value Loss: 21.8590, Entropy: 1.4274, ClipFrac: 0.358
  Update - Policy Loss: -0.0306, Value Loss: 22.0482, Entropy: 1.2661, ClipFrac: 0.332
  Update - Policy Loss: -0.0346, Value Loss: 21.4036, Entropy: 1.3710, ClipFrac: 0.352
  Update - Policy Loss: -0.0409, Value Loss: 38.6627, Entropy: 1.4602, ClipFrac: 0.379
  Update - Policy Loss: -0.0301, Value Loss: 71.0387, Entropy: 1.4046, ClipFrac: 0.352
  Update - Policy Loss: -0.0248, Value Loss: 10.9262, Entropy: 1.3200, ClipFrac: 0.357
  Update - Policy Loss: -0.0371, Value Loss: 61.6924, Entropy: 1.1807, ClipFrac: 0.376
  Update - Policy Loss: -0.0392, Value Loss: 52.1636, Entropy: 1.2961, ClipFrac: 0.377
  Update - Policy Loss: -0.0430, Value Loss: 34.7539, Entropy: 1.2183, ClipFrac: 0.392
  Update - Policy Loss: -0.0331, Value Loss: 34.0428, Entropy: 1.5119, ClipFrac: 0.330
  Update - Policy Loss: -0.0284, Value Loss: 76.1487, Entropy: 1.3274, ClipFrac: 0.324
  Update - Policy Loss: -0.0362, Value Loss: 39.5494, Entropy: 1.2965, ClipFrac: 0.391
  Update - Policy Loss: -0.0368, Value Loss: 22.8104, Entropy: 1.3815, ClipFrac: 0.340
  Update - Policy Loss: -0.0378, Value Loss: 31.8119, Entropy: 1.3576, ClipFrac: 0.341
  Update - Policy Loss: -0.0324, Value Loss: 92.7971, Entropy: 1.2552, ClipFrac: 0.318
  Update - Policy Loss: -0.0375, Value Loss: 113.2586, Entropy: 1.2118, ClipFrac: 0.338
  Update - Policy Loss: -0.0419, Value Loss: 55.1312, Entropy: 1.3079, ClipFrac: 0.394
  Update - Policy Loss: -0.0281, Value Loss: 48.9736, Entropy: 1.4873, ClipFrac: 0.328
  Update - Policy Loss: -0.0375, Value Loss: 48.4875, Entropy: 1.2886, ClipFrac: 0.337
  Update - Policy Loss: -0.0308, Value Loss: 34.6740, Entropy: 1.3595, ClipFrac: 0.351
  Update - Policy Loss: -0.0303, Value Loss: 113.2925, Entropy: 1.3113, ClipFrac: 0.333
  Update - Policy Loss: -0.0300, Value Loss: 61.5958, Entropy: 1.4446, ClipFrac: 0.301
  Update - Policy Loss: -0.0349, Value Loss: 72.0704, Entropy: 1.1849, ClipFrac: 0.340
  Update - Policy Loss: -0.0266, Value Loss: 34.0544, Entropy: 1.6196, ClipFrac: 0.281
  Update - Policy Loss: -0.0242, Value Loss: 41.7340, Entropy: 1.4938, ClipFrac: 0.282
  Update - Policy Loss: -0.0188, Value Loss: 48.9129, Entropy: 1.5120, ClipFrac: 0.241
  Update - Policy Loss: -0.0268, Value Loss: 69.3092, Entropy: 1.3500, ClipFrac: 0.240
  Update - Policy Loss: -0.0276, Value Loss: 49.5138, Entropy: 1.4315, ClipFrac: 0.251
  Update - Policy Loss: -0.0256, Value Loss: 33.7608, Entropy: 1.4029, ClipFrac: 0.240
  Update - Policy Loss: -0.0308, Value Loss: 119.6279, Entropy: 0.9465, ClipFrac: 0.271
  Update - Policy Loss: -0.0315, Value Loss: 29.9229, Entropy: 1.2546, ClipFrac: 0.336
  Update - Policy Loss: -0.0285, Value Loss: 56.2094, Entropy: 1.1905, ClipFrac: 0.251
  Update - Policy Loss: -0.0280, Value Loss: 57.4534, Entropy: 1.1232, ClipFrac: 0.247
  Update - Policy Loss: -0.0314, Value Loss: 61.5628, Entropy: 1.0503, ClipFrac: 0.291
  Update - Policy Loss: -0.0233, Value Loss: 26.6673, Entropy: 1.0126, ClipFrac: 0.287
  Update - Policy Loss: -0.0293, Value Loss: 42.0854, Entropy: 1.1915, ClipFrac: 0.282
  Update - Policy Loss: -0.0332, Value Loss: 47.4228, Entropy: 0.9677, ClipFrac: 0.276
  Update - Policy Loss: -0.0366, Value Loss: 26.9246, Entropy: 1.0653, ClipFrac: 0.327
  Update - Policy Loss: -0.0379, Value Loss: 16.1738, Entropy: 1.2553, ClipFrac: 0.379
  Update - Policy Loss: -0.0387, Value Loss: 47.5812, Entropy: 1.2487, ClipFrac: 0.361
  Update - Policy Loss: -0.0442, Value Loss: 48.9270, Entropy: 0.9862, ClipFrac: 0.414
  Update - Policy Loss: -0.0314, Value Loss: 16.2945, Entropy: 1.1918, ClipFrac: 0.370
  Update - Policy Loss: -0.0372, Value Loss: 14.4154, Entropy: 1.3488, ClipFrac: 0.367
  Update - Policy Loss: -0.0299, Value Loss: 10.3261, Entropy: 1.2039, ClipFrac: 0.337
  Update - Policy Loss: -0.0303, Value Loss: 14.8927, Entropy: 0.9296, ClipFrac: 0.292
  Update - Policy Loss: -0.0325, Value Loss: 19.3763, Entropy: 1.3235, ClipFrac: 0.313
  Update - Policy Loss: -0.0259, Value Loss: 29.1544, Entropy: 1.1942, ClipFrac: 0.377
  Update - Policy Loss: -0.0330, Value Loss: 26.0409, Entropy: 1.4249, ClipFrac: 0.339
