Using device: cuda
Episode 439, Total Reward: 157.6300000000003, Epsilon: 0.050
Episode 440, Total Reward: 98.78000000000073, Epsilon: 0.050
Episode 441, Total Reward: 30.36000000000001, Epsilon: 0.050
Episode 442, Total Reward: 89.41000000000027, Epsilon: 0.050
Episode 443, Total Reward: 31.340000000000003, Epsilon: 0.050
Episode 444, Total Reward: 93.87999999999974, Epsilon: 0.050
Episode 445, Total Reward: 26.550000000003543, Epsilon: 0.050
Episode 446, Total Reward: 31.35999999999997, Epsilon: 0.050
Episode 447, Total Reward: 62.44999999999574, Epsilon: 0.050
Episode 448, Total Reward: 76.78999999999999, Epsilon: 0.050
Episode 449, Total Reward: 84.46000000000008, Epsilon: 0.050
Episode 450, Total Reward: 78.9499999999998, Epsilon: 0.050
Episode 451, Total Reward: 86.72000000000027, Epsilon: 0.050
Episode 452, Total Reward: 157.49000000000024, Epsilon: 0.050
Episode 453, Total Reward: 110.6900000000001, Epsilon: 0.050
Episode 454, Total Reward: 170.01999999999944, Epsilon: 0.050
Episode 455, Total Reward: 81.3200000000002, Epsilon: 0.050
Episode 456, Total Reward: 31.92999999999999, Epsilon: 0.050
Episode 457, Total Reward: 32.87999999999999, Epsilon: 0.050
Episode 458, Total Reward: 74.94999999998747, Epsilon: 0.050
Episode 459, Total Reward: 81.90000000000026, Epsilon: 0.050
Episode 460, Total Reward: 85.95000000000013, Epsilon: 0.050
Episode 461, Total Reward: 79.559999999999, Epsilon: 0.050
Episode 462, Total Reward: 121.90000000000039, Epsilon: 0.050
Episode 463, Total Reward: 42.65000000000242, Epsilon: 0.050
Episode 464, Total Reward: 90.40000000000019, Epsilon: 0.050
Episode 465, Total Reward: 128.30999999999472, Epsilon: 0.050
Episode 466, Total Reward: 26.659999999999993, Epsilon: 0.050
Episode 467, Total Reward: 83.23000000000023, Epsilon: 0.050
Episode 468, Total Reward: 93.60999999999832, Epsilon: 0.050
Episode 469, Total Reward: 80.7200000000001, Epsilon: 0.050
Episode 470, Total Reward: 83.6300000000001, Epsilon: 0.050
Episode 471, Total Reward: 33.95000000000001, Epsilon: 0.050
Episode 472, Total Reward: 87.97000000000004, Epsilon: 0.050
Episode 473, Total Reward: 67.11999999999932, Epsilon: 0.050
Episode 474, Total Reward: 34.080000000000005, Epsilon: 0.050
Episode 475, Total Reward: 85.16000000000011, Epsilon: 0.050
Episode 476, Total Reward: 33.09000000000001, Epsilon: 0.050
Episode 477, Total Reward: 142.25000000000003, Epsilon: 0.050
Episode 478, Total Reward: 83.82000000000018, Epsilon: 0.050
Episode 479, Total Reward: 85.1100000000003, Epsilon: 0.050
Episode 480, Total Reward: 34.44000000000001, Epsilon: 0.050
Episode 481, Total Reward: 109.50000000000044, Epsilon: 0.050
Episode 482, Total Reward: 124.71999999999231, Epsilon: 0.050
Episode 483, Total Reward: 87.22000000000017, Epsilon: 0.050
Episode 484, Total Reward: 169.0699999999962, Epsilon: 0.050
Episode 485, Total Reward: 101.89999999999878, Epsilon: 0.050
Episode 486, Total Reward: 64.79999999999902, Epsilon: 0.050
Episode 487, Total Reward: 100.59000000000016, Epsilon: 0.050
Episode 488, Total Reward: 131.37999999999568, Epsilon: 0.050
Episode 489, Total Reward: 84.77000000000031, Epsilon: 0.050
Episode 490, Total Reward: 184.2499999999992, Epsilon: 0.050
Episode 491, Total Reward: 34.08, Epsilon: 0.050
Episode 492, Total Reward: 29.299999999999986, Epsilon: 0.050
Episode 493, Total Reward: 26.99999999999998, Epsilon: 0.050
Episode 494, Total Reward: 85.83000000000017, Epsilon: 0.050
Episode 495, Total Reward: 135.23000000000008, Epsilon: 0.050
Episode 496, Total Reward: 101.23999999999964, Epsilon: 0.050
Episode 497, Total Reward: 233.33999999999952, Epsilon: 0.050
Episode 498, Total Reward: 32.01999999999999, Epsilon: 0.050
Episode 499, Total Reward: 93.64999999999975, Epsilon: 0.050
Episode 500, Total Reward: 28.439999999999998, Epsilon: 0.050
Episode 501, Total Reward: 29.89999999999999, Epsilon: 0.050
Episode 502, Total Reward: 35.10000000000508, Epsilon: 0.050
Episode 503, Total Reward: 27.340000000000003, Epsilon: 0.050
Episode 504, Total Reward: 27.869999999999973, Epsilon: 0.050
Episode 505, Total Reward: 175.90999999999738, Epsilon: 0.050
Episode 506, Total Reward: 32.56999999999999, Epsilon: 0.050
Episode 507, Total Reward: 30.20999999999999, Epsilon: 0.050
Episode 508, Total Reward: 133.5000000000014, Epsilon: 0.050
Episode 509, Total Reward: 78.84000000000007, Epsilon: 0.050
Episode 510, Total Reward: 86.01999999999974, Epsilon: 0.050
Episode 511, Total Reward: 34.490000000000016, Epsilon: 0.050
Episode 512, Total Reward: 130.5500000000011, Epsilon: 0.050
Episode 513, Total Reward: 89.39000000000017, Epsilon: 0.050
Episode 514, Total Reward: 151.31999999999994, Epsilon: 0.050
Episode 515, Total Reward: 94.23000000000006, Epsilon: 0.050
Episode 516, Total Reward: 30.739999999999984, Epsilon: 0.050
Episode 517, Total Reward: 86.16000000000027, Epsilon: 0.050
Episode 518, Total Reward: 83.77000000000018, Epsilon: 0.050
Episode 519, Total Reward: 83.32999999999986, Epsilon: 0.050
Episode 520, Total Reward: 77.55000000000005, Epsilon: 0.050
Episode 521, Total Reward: 84.55999999999948, Epsilon: 0.050
Episode 522, Total Reward: 12.480000000000018, Epsilon: 0.050
Episode 523, Total Reward: 102.81000000000009, Epsilon: 0.050
Episode 524, Total Reward: 138.6299999999998, Epsilon: 0.050
Episode 525, Total Reward: 141.11000000000004, Epsilon: 0.050
Episode 526, Total Reward: 32.02999999999999, Epsilon: 0.050
Episode 527, Total Reward: 72.84999999998988, Epsilon: 0.050
Episode 528, Total Reward: 84.04000000000016, Epsilon: 0.050
Episode 529, Total Reward: 62.30000000000059, Epsilon: 0.050
Episode 530, Total Reward: 107.74999999999781, Epsilon: 0.050
Episode 531, Total Reward: 106.36999999999792, Epsilon: 0.050
Episode 532, Total Reward: 30.499999999999996, Epsilon: 0.050
Episode 533, Total Reward: 87.62000000000005, Epsilon: 0.050
Episode 534, Total Reward: 32.089999999999996, Epsilon: 0.050
Episode 535, Total Reward: 211.03000000000043, Epsilon: 0.050
Episode 536, Total Reward: 109.34999999999961, Epsilon: 0.050
Episode 537, Total Reward: 30.669999999999966, Epsilon: 0.050
Episode 538, Total Reward: 106.73999999999972, Epsilon: 0.050
Episode 539, Total Reward: 109.5499999999996, Epsilon: 0.050
Episode 540, Total Reward: 42.550000000004324, Epsilon: 0.050
Episode 541, Total Reward: 88.63000000000005, Epsilon: 0.050
Episode 542, Total Reward: 26.309999999999977, Epsilon: 0.050
Episode 543, Total Reward: 30.529999999999994, Epsilon: 0.050
Episode 544, Total Reward: 182.82999999999754, Epsilon: 0.050
Episode 545, Total Reward: 12.230000000000004, Epsilon: 0.050
Episode 546, Total Reward: 152.05999999999904, Epsilon: 0.050
Episode 547, Total Reward: 88.65000000000013, Epsilon: 0.050
Episode 548, Total Reward: -15.79999999999953, Epsilon: 0.050
Episode 549, Total Reward: 155.3699999999996, Epsilon: 0.050
Episode 550, Total Reward: 179.26999999999995, Epsilon: 0.050
Episode 551, Total Reward: 106.03000000000014, Epsilon: 0.050
Episode 552, Total Reward: 105.62000000000027, Epsilon: 0.050
Episode 553, Total Reward: 30.70999999999998, Epsilon: 0.050
Episode 554, Total Reward: 148.91000000000017, Epsilon: 0.050
Episode 555, Total Reward: 97.44000000000011, Epsilon: 0.050
Episode 556, Total Reward: 97.77000000000031, Epsilon: 0.050
Episode 557, Total Reward: 92.67000000000003, Epsilon: 0.050
Episode 558, Total Reward: 137.35999999999888, Epsilon: 0.050
Episode 559, Total Reward: 30.869999999999983, Epsilon: 0.050
Episode 560, Total Reward: 110.02999999999936, Epsilon: 0.050
Episode 561, Total Reward: 30.50999999999998, Epsilon: 0.050
Episode 562, Total Reward: 139.75999999999996, Epsilon: 0.050
Episode 563, Total Reward: 180.35999999999962, Epsilon: 0.050
Episode 564, Total Reward: 30.559999999999985, Epsilon: 0.050
Episode 565, Total Reward: 30.19999999999998, Epsilon: 0.050
Episode 566, Total Reward: 93.14999999999993, Epsilon: 0.050
Episode 567, Total Reward: 150.5599999999989, Epsilon: 0.050
Episode 568, Total Reward: 107.52999999999965, Epsilon: 0.050
Episode 569, Total Reward: 93.30999999999995, Epsilon: 0.050
Episode 570, Total Reward: 99.77000000000024, Epsilon: 0.050
Episode 571, Total Reward: 83.76000000000008, Epsilon: 0.050
Episode 572, Total Reward: 57.34999999999288, Epsilon: 0.050
Episode 573, Total Reward: 32.17, Epsilon: 0.050
Episode 574, Total Reward: 104.85999999999927, Epsilon: 0.050
Episode 575, Total Reward: 25.409999999999997, Epsilon: 0.050
Episode 576, Total Reward: 109.26000000000005, Epsilon: 0.050
Episode 577, Total Reward: 140.23, Epsilon: 0.050
Episode 578, Total Reward: 160.92000000000007, Epsilon: 0.050
Episode 579, Total Reward: 158.90999999999153, Epsilon: 0.050
Episode 580, Total Reward: 100.0799999999999, Epsilon: 0.050
Episode 581, Total Reward: 30.37000000000001, Epsilon: 0.050
Episode 582, Total Reward: 141.04999999999936, Epsilon: 0.050
Episode 583, Total Reward: 73.6200000000008, Epsilon: 0.050
Episode 584, Total Reward: 28.859999999999985, Epsilon: 0.050
Episode 585, Total Reward: 177.51000000000317, Epsilon: 0.050
Episode 586, Total Reward: 30.769999999999996, Epsilon: 0.050
Episode 587, Total Reward: 29.649999999999984, Epsilon: 0.050
Episode 588, Total Reward: 29.809999999999988, Epsilon: 0.050
Episode 589, Total Reward: 60.64999999999857, Epsilon: 0.050
Episode 590, Total Reward: 100.9100000000003, Epsilon: 0.050
Episode 591, Total Reward: 33.669999999999995, Epsilon: 0.050
Episode 592, Total Reward: 82.1800000000002, Epsilon: 0.050
Episode 593, Total Reward: 157.23999999999995, Epsilon: 0.050
Episode 594, Total Reward: 103.70000000000023, Epsilon: 0.050
Episode 595, Total Reward: 27.08999999999996, Epsilon: 0.050
Episode 596, Total Reward: 142.69000000000023, Epsilon: 0.050
Episode 597, Total Reward: 179.4900000000002, Epsilon: 0.050
Episode 598, Total Reward: 90.54000000000022, Epsilon: 0.050
Episode 599, Total Reward: 133.55999999999983, Epsilon: 0.050
Episode 600, Total Reward: 15.119999999996688, Epsilon: 0.050
Episode 601, Total Reward: 103.95000000000029, Epsilon: 0.050
Episode 602, Total Reward: 159.43999999999994, Epsilon: 0.050
Episode 603, Total Reward: 31.16999999999997, Epsilon: 0.050
Episode 604, Total Reward: 155.53000000000026, Epsilon: 0.050
Episode 605, Total Reward: 144.96000000000024, Epsilon: 0.050
Episode 606, Total Reward: 31.3, Epsilon: 0.050
Episode 607, Total Reward: 155.38000000000048, Epsilon: 0.050
Episode 608, Total Reward: 32.36999999999999, Epsilon: 0.050
Episode 609, Total Reward: 88.24000000000021, Epsilon: 0.050
Episode 610, Total Reward: 182.78000000000014, Epsilon: 0.050
Episode 611, Total Reward: 30.83, Epsilon: 0.050
Episode 612, Total Reward: 102.42000000000013, Epsilon: 0.050
Episode 613, Total Reward: 145.71000000000024, Epsilon: 0.050
Episode 614, Total Reward: 32.39, Epsilon: 0.050
Episode 615, Total Reward: 181.33000000000058, Epsilon: 0.050
Episode 616, Total Reward: 101.67000000000026, Epsilon: 0.050
Episode 617, Total Reward: 145.23000000000016, Epsilon: 0.050
Episode 618, Total Reward: 30.739999999999995, Epsilon: 0.050
Episode 619, Total Reward: 31.459999999999997, Epsilon: 0.050
Episode 620, Total Reward: 87.53000000000013, Epsilon: 0.050
Episode 621, Total Reward: 112.89000000000031, Epsilon: 0.050
Episode 622, Total Reward: 110.05000000000024, Epsilon: 0.050
Episode 623, Total Reward: 29.37999999999999, Epsilon: 0.050
Episode 624, Total Reward: 98.96000000000012, Epsilon: 0.050
Episode 625, Total Reward: 80.14999999999986, Epsilon: 0.050
Episode 626, Total Reward: 34.180000000000014, Epsilon: 0.050
Episode 627, Total Reward: 99.81000000000022, Epsilon: 0.050
Episode 628, Total Reward: 33.470000000000006, Epsilon: 0.050
Episode 629, Total Reward: 84.77000000000024, Epsilon: 0.050
Episode 630, Total Reward: 106.79000000000016, Epsilon: 0.050
Episode 631, Total Reward: 187.31999999999962, Epsilon: 0.050
Episode 632, Total Reward: 188.94000000000034, Epsilon: 0.050
Episode 633, Total Reward: 32.48000000000001, Epsilon: 0.050
Episode 634, Total Reward: 141.06000000000054, Epsilon: 0.050
Episode 635, Total Reward: 107.78999999999982, Epsilon: 0.050
Episode 636, Total Reward: 32.59999999999999, Epsilon: 0.050
Episode 637, Total Reward: 32.02999999999999, Epsilon: 0.050
Episode 638, Total Reward: 99.09000000000003, Epsilon: 0.050
Episode 639, Total Reward: 109.74999999999974, Epsilon: 0.050
Episode 640, Total Reward: 142.08999999999997, Epsilon: 0.050
Episode 641, Total Reward: 103.01000000000018, Epsilon: 0.050
Episode 642, Total Reward: 32.82, Epsilon: 0.050
Episode 643, Total Reward: 97.28000000000014, Epsilon: 0.050
Episode 644, Total Reward: 154.03999999999937, Epsilon: 0.050
Episode 645, Total Reward: 28.780000000000005, Epsilon: 0.050
Episode 646, Total Reward: 113.11000000000017, Epsilon: 0.050
Episode 647, Total Reward: 31.289999999999992, Epsilon: 0.050
Episode 648, Total Reward: 83.29999999999885, Epsilon: 0.050
Episode 649, Total Reward: 31.979999999999997, Epsilon: 0.050
Episode 650, Total Reward: 124.47999999999719, Epsilon: 0.050
Episode 651, Total Reward: 32.85, Epsilon: 0.050
Episode 652, Total Reward: 87.85000000000028, Epsilon: 0.050
Episode 653, Total Reward: 102.4000000000002, Epsilon: 0.050
Episode 654, Total Reward: 34.490000000000016, Epsilon: 0.050
Episode 655, Total Reward: 37.35000000000256, Epsilon: 0.050
Episode 656, Total Reward: 86.15000000000013, Epsilon: 0.050
Episode 657, Total Reward: 83.44000000000018, Epsilon: 0.050
Episode 658, Total Reward: 33.850000000000016, Epsilon: 0.050
Episode 659, Total Reward: 153.9600000000002, Epsilon: 0.050
Episode 660, Total Reward: 138.24000000000046, Epsilon: 0.050
Episode 661, Total Reward: 145.26999999999978, Epsilon: 0.050
Episode 662, Total Reward: 93.75999999999823, Epsilon: 0.050
Episode 663, Total Reward: 111.43999999999906, Epsilon: 0.050
Episode 664, Total Reward: 95.05999999999986, Epsilon: 0.050
Episode 665, Total Reward: 155.54999999999953, Epsilon: 0.050
Episode 666, Total Reward: 9.399999999999997, Epsilon: 0.050
Episode 667, Total Reward: 31.81999999999999, Epsilon: 0.050
Episode 668, Total Reward: 27.78999999999999, Epsilon: 0.050
Episode 669, Total Reward: 142.26999999999995, Epsilon: 0.050
Episode 670, Total Reward: 155.99000000000044, Epsilon: 0.050
Episode 671, Total Reward: 179.26000000000042, Epsilon: 0.050
Episode 672, Total Reward: 106.08000000000048, Epsilon: 0.050
Episode 673, Total Reward: 153.19999999999962, Epsilon: 0.050
Episode 674, Total Reward: 32.59, Epsilon: 0.050
Episode 675, Total Reward: 32.14, Epsilon: 0.050
Episode 676, Total Reward: 160.32000000000244, Epsilon: 0.050
Episode 677, Total Reward: 133.0099999999987, Epsilon: 0.050
Episode 678, Total Reward: 87.75000000000021, Epsilon: 0.050
Episode 679, Total Reward: 139.89999999999955, Epsilon: 0.050
Episode 680, Total Reward: 72.87000000000066, Epsilon: 0.050
Episode 681, Total Reward: 152.67000000001258, Epsilon: 0.050
Episode 682, Total Reward: 86.68000000000028, Epsilon: 0.050
Episode 683, Total Reward: 12.940000000000019, Epsilon: 0.050
Episode 684, Total Reward: 26.309999999999985, Epsilon: 0.050
Episode 685, Total Reward: 14.919999999999987, Epsilon: 0.050
Episode 686, Total Reward: 32.480000000000004, Epsilon: 0.050
Episode 687, Total Reward: 143.8700000000004, Epsilon: 0.050
Episode 688, Total Reward: 109.85999999999945, Epsilon: 0.050
Episode 689, Total Reward: 88.35000000000035, Epsilon: 0.050
Episode 690, Total Reward: 88.38999999999896, Epsilon: 0.050
Episode 691, Total Reward: 99.86000000000023, Epsilon: 0.050
Episode 692, Total Reward: 132.66999999999905, Epsilon: 0.050
Episode 693, Total Reward: 99.56999999999995, Epsilon: 0.050
Episode 694, Total Reward: 137.3199999999996, Epsilon: 0.050
Episode 695, Total Reward: 9.71000000000002, Epsilon: 0.050
Episode 696, Total Reward: 81.35000000000008, Epsilon: 0.050
Episode 697, Total Reward: 84.86000000000035, Epsilon: 0.050
Episode 698, Total Reward: 137.49999999999943, Epsilon: 0.050
Episode 699, Total Reward: 84.6800000000003, Epsilon: 0.050
Episode 700, Total Reward: 140.24000000000038, Epsilon: 0.050
Episode 701, Total Reward: 135.60999999999976, Epsilon: 0.050
Episode 702, Total Reward: 33.859999999999985, Epsilon: 0.050
Episode 703, Total Reward: 88.03000000000006, Epsilon: 0.050
Episode 704, Total Reward: 42.75000000000061, Epsilon: 0.050
Episode 705, Total Reward: 113.4500000000002, Epsilon: 0.050
Episode 706, Total Reward: 31.34999999999998, Epsilon: 0.050
Episode 707, Total Reward: 79.95000000000022, Epsilon: 0.050
Episode 708, Total Reward: 32.3, Epsilon: 0.050
Episode 709, Total Reward: 138.93000000000006, Epsilon: 0.050
Episode 710, Total Reward: 86.08000000000018, Epsilon: 0.050
Episode 711, Total Reward: 31.839999999999996, Epsilon: 0.050
Episode 712, Total Reward: 89.88000000000021, Epsilon: 0.050
Episode 713, Total Reward: 31.519999999999996, Epsilon: 0.050
Episode 714, Total Reward: 142.6499999999999, Epsilon: 0.050
Episode 715, Total Reward: 32.050000000000004, Epsilon: 0.050
Episode 716, Total Reward: 79.29999999999781, Epsilon: 0.050
Episode 717, Total Reward: 92.17000000000012, Epsilon: 0.050
Episode 718, Total Reward: 95.79999999999929, Epsilon: 0.050
Episode 719, Total Reward: 80.27999999999996, Epsilon: 0.050
Episode 720, Total Reward: 33.75, Epsilon: 0.050
Episode 721, Total Reward: 78.49999999999899, Epsilon: 0.050
Episode 722, Total Reward: 149.48999999999975, Epsilon: 0.050
Episode 723, Total Reward: 159.24000000000032, Epsilon: 0.050
Episode 724, Total Reward: 141.96999999999957, Epsilon: 0.050
Episode 725, Total Reward: 77.58999999999212, Epsilon: 0.050
Episode 726, Total Reward: 140.96999999999963, Epsilon: 0.050
Episode 727, Total Reward: 143.26999999999566, Epsilon: 0.050
Episode 728, Total Reward: 108.9300000000005, Epsilon: 0.050
Episode 729, Total Reward: 30.059999999999974, Epsilon: 0.050
Episode 730, Total Reward: 88.28000000000006, Epsilon: 0.050
Episode 731, Total Reward: 13.949999999999982, Epsilon: 0.050
Episode 732, Total Reward: 135.11999999999725, Epsilon: 0.050
Episode 733, Total Reward: 156.43, Epsilon: 0.050
Episode 734, Total Reward: 88.47000000000018, Epsilon: 0.050
Episode 735, Total Reward: 30.900000000000006, Epsilon: 0.050
Episode 736, Total Reward: 145.5699999999994, Epsilon: 0.050
Episode 737, Total Reward: 29.869999999999983, Epsilon: 0.050
Episode 738, Total Reward: 79.71999999999998, Epsilon: 0.050
Episode 739, Total Reward: 106.54000000000005, Epsilon: 0.050
Episode 740, Total Reward: 89.69999999999997, Epsilon: 0.050
Episode 741, Total Reward: 88.26000000000018, Epsilon: 0.050
Episode 742, Total Reward: 86.09000000000009, Epsilon: 0.050
Episode 743, Total Reward: 29.419999999999998, Epsilon: 0.050
Episode 744, Total Reward: 86.67000000000012, Epsilon: 0.050
Episode 745, Total Reward: 176.33999999999918, Epsilon: 0.050
Episode 746, Total Reward: 84.83000000000003, Epsilon: 0.050
Episode 747, Total Reward: 168.97999999999703, Epsilon: 0.050
Episode 748, Total Reward: 32.400000000000006, Epsilon: 0.050
Episode 749, Total Reward: 85.56000000000002, Epsilon: 0.050
Episode 750, Total Reward: 173.51999999999924, Epsilon: 0.050
Episode 751, Total Reward: 30.19999999999999, Epsilon: 0.050
Episode 752, Total Reward: 98.17000000000007, Epsilon: 0.050
Episode 753, Total Reward: 32.18, Epsilon: 0.050
Episode 754, Total Reward: 78.06000000000019, Epsilon: 0.050
Episode 755, Total Reward: 33.080000000000005, Epsilon: 0.050
Episode 756, Total Reward: 86.03000000000003, Epsilon: 0.050
Episode 757, Total Reward: 110.41999999999967, Epsilon: 0.050
Episode 758, Total Reward: 157.12000000000043, Epsilon: 0.050
Episode 759, Total Reward: 84.92000000000394, Epsilon: 0.050
Episode 760, Total Reward: 156.00999999999902, Epsilon: 0.050
Episode 761, Total Reward: 94.2399999999979, Epsilon: 0.050
Episode 762, Total Reward: 107.5800000000001, Epsilon: 0.050
Episode 763, Total Reward: 77.90000000000214, Epsilon: 0.050
Episode 764, Total Reward: 138.67000000000056, Epsilon: 0.050
Episode 765, Total Reward: 179.90000000001703, Epsilon: 0.050
Episode 766, Total Reward: 27.46999999999999, Epsilon: 0.050
Episode 767, Total Reward: 30.54999999999999, Epsilon: 0.050
Episode 768, Total Reward: 29.969999999999995, Epsilon: 0.050
Episode 769, Total Reward: 33.559999999999995, Epsilon: 0.050
Episode 770, Total Reward: 29.46, Epsilon: 0.050
Episode 771, Total Reward: 156.31000000000003, Epsilon: 0.050
Episode 772, Total Reward: 109.78000000000036, Epsilon: 0.050
Episode 773, Total Reward: 29.619999999999983, Epsilon: 0.050
Episode 774, Total Reward: 72.19000000000224, Epsilon: 0.050
Episode 775, Total Reward: 33.07000000000001, Epsilon: 0.050
Episode 776, Total Reward: 27.15999999999997, Epsilon: 0.050
Episode 777, Total Reward: 157.25000000000034, Epsilon: 0.050
Episode 778, Total Reward: 29.79999999999998, Epsilon: 0.050
Episode 779, Total Reward: 138.95999999999924, Epsilon: 0.050
Episode 780, Total Reward: 32.92000000000001, Epsilon: 0.050
Episode 781, Total Reward: 92.96000000000016, Epsilon: 0.050
Episode 782, Total Reward: 31.22999999999999, Epsilon: 0.050
Episode 783, Total Reward: 31.629999999999978, Epsilon: 0.050
Episode 784, Total Reward: 29.519999999999985, Epsilon: 0.050
Episode 785, Total Reward: 12.599999999999989, Epsilon: 0.050
Episode 786, Total Reward: 28.62999999999999, Epsilon: 0.050
Episode 787, Total Reward: 159.3900000000004, Epsilon: 0.050
Episode 788, Total Reward: 145.20000000000016, Epsilon: 0.050
Episode 789, Total Reward: 84.54999999999995, Epsilon: 0.050
Episode 790, Total Reward: 29.809999999999995, Epsilon: 0.050
Episode 791, Total Reward: 84.93000000000005, Epsilon: 0.050
Episode 792, Total Reward: 176.04999999999873, Epsilon: 0.050
Episode 793, Total Reward: 134.76999999999992, Epsilon: 0.050
Episode 794, Total Reward: 30.149999999999984, Epsilon: 0.050
Episode 795, Total Reward: 33.029999999999994, Epsilon: 0.050
Episode 796, Total Reward: 96.91000000000047, Epsilon: 0.050
Episode 797, Total Reward: 153.7299999999991, Epsilon: 0.050
Episode 798, Total Reward: 174.35999999999981, Epsilon: 0.050
Episode 799, Total Reward: 12.26000000000002, Epsilon: 0.050
Episode 800, Total Reward: 201.10000000000116, Epsilon: 0.050
Episode 801, Total Reward: 28.749999999999982, Epsilon: 0.050
Episode 802, Total Reward: 73.83999999999855, Epsilon: 0.050
Episode 803, Total Reward: 99.68999999999953, Epsilon: 0.050
Episode 804, Total Reward: 124.24000000000025, Epsilon: 0.050
Episode 805, Total Reward: 31.789999999999996, Epsilon: 0.050
Episode 806, Total Reward: 101.62999999999916, Epsilon: 0.050
Episode 807, Total Reward: 26.159999999999975, Epsilon: 0.050
Episode 808, Total Reward: 27.089999999999986, Epsilon: 0.050
Episode 809, Total Reward: 86.99999999999912, Epsilon: 0.050
Episode 810, Total Reward: 153.31999999999877, Epsilon: 0.050
Episode 811, Total Reward: 72.14999999998774, Epsilon: 0.050
Episode 812, Total Reward: 143.38999999999956, Epsilon: 0.050
Episode 813, Total Reward: 84.70999999999995, Epsilon: 0.050
Episode 814, Total Reward: 140.33999999999946, Epsilon: 0.050
Episode 815, Total Reward: 54.50000000000063, Epsilon: 0.050
Episode 816, Total Reward: 129.73999999999927, Epsilon: 0.050
Episode 817, Total Reward: 85.78000000000019, Epsilon: 0.050
Episode 818, Total Reward: 180.50999999999993, Epsilon: 0.050
Episode 819, Total Reward: 32.2, Epsilon: 0.050
Episode 820, Total Reward: 127.21999999999754, Epsilon: 0.050
Episode 821, Total Reward: 140.78999999999948, Epsilon: 0.050
Episode 822, Total Reward: 27.889999999999993, Epsilon: 0.050
Episode 823, Total Reward: 14.729999999999997, Epsilon: 0.050
Episode 824, Total Reward: 28.779999999999998, Epsilon: 0.050
Episode 825, Total Reward: 31.72, Epsilon: 0.050
Episode 826, Total Reward: 22.97, Epsilon: 0.050
Episode 827, Total Reward: 113.49999999999976, Epsilon: 0.050
Episode 828, Total Reward: 28.109999999999978, Epsilon: 0.050
Episode 829, Total Reward: 139.64000000000004, Epsilon: 0.050
Episode 830, Total Reward: 29.02, Epsilon: 0.050
Episode 831, Total Reward: 93.0899999999995, Epsilon: 0.050
Episode 832, Total Reward: 29.629999999999995, Epsilon: 0.050
Episode 833, Total Reward: 32.36999999999999, Epsilon: 0.050
Episode 834, Total Reward: 26.419999999999998, Epsilon: 0.050
Episode 835, Total Reward: 30.759999999999987, Epsilon: 0.050
Episode 836, Total Reward: 90.31000000000014, Epsilon: 0.050
Episode 837, Total Reward: 32.32, Epsilon: 0.050
Episode 838, Total Reward: 106.92000000000004, Epsilon: 0.050
Episode 839, Total Reward: 80.81000000000014, Epsilon: 0.050
Episode 840, Total Reward: 83.49, Epsilon: 0.050
Episode 841, Total Reward: 32.64999999999999, Epsilon: 0.050
Episode 842, Total Reward: 28.97999999999998, Epsilon: 0.050
Episode 843, Total Reward: 138.94999999999942, Epsilon: 0.050
Episode 844, Total Reward: -16.4499999999996, Epsilon: 0.050
Episode 845, Total Reward: 138.00999999999888, Epsilon: 0.050
Episode 846, Total Reward: 173.67999999999944, Epsilon: 0.050
Episode 847, Total Reward: 85.73000000000017, Epsilon: 0.050
Episode 848, Total Reward: 88.9400000000002, Epsilon: 0.050
Episode 849, Total Reward: 108.13999999999831, Epsilon: 0.050
Episode 850, Total Reward: 96.69999999999922, Epsilon: 0.050
Episode 851, Total Reward: 100.52999999999994, Epsilon: 0.050
Episode 852, Total Reward: 59.24999999999939, Epsilon: 0.050
Episode 853, Total Reward: 142.44999999999982, Epsilon: 0.050
Episode 854, Total Reward: 133.32000000000076, Epsilon: 0.050
Episode 855, Total Reward: 31.270000000000017, Epsilon: 0.050
Episode 856, Total Reward: 89.46000000000019, Epsilon: 0.050
Episode 857, Total Reward: 100.61000000000001, Epsilon: 0.050
Episode 858, Total Reward: 81.7800000000001, Epsilon: 0.050
Episode 859, Total Reward: 156.88000000000002, Epsilon: 0.050
Episode 860, Total Reward: 37.450000000003925, Epsilon: 0.050
Episode 861, Total Reward: 149.88999999999976, Epsilon: 0.050
Episode 862, Total Reward: 144.3200000000001, Epsilon: 0.050
Episode 863, Total Reward: 106.28999999999971, Epsilon: 0.050
Episode 864, Total Reward: 107.69000000000018, Epsilon: 0.050
Episode 865, Total Reward: 136.48000000000013, Epsilon: 0.050
Episode 866, Total Reward: 12.689999999999998, Epsilon: 0.050
Episode 867, Total Reward: 103.46000000000012, Epsilon: 0.050
Episode 868, Total Reward: 136.19999999999348, Epsilon: 0.050
Episode 869, Total Reward: 101.64000000000024, Epsilon: 0.050
Episode 870, Total Reward: 86.50000000000243, Epsilon: 0.050
Episode 871, Total Reward: 179.7400000000001, Epsilon: 0.050
Episode 872, Total Reward: 139.6499999999959, Epsilon: 0.050
Episode 873, Total Reward: 85.58999999999995, Epsilon: 0.050
Episode 874, Total Reward: 104.74000000000012, Epsilon: 0.050
Episode 875, Total Reward: 91.48000000000084, Epsilon: 0.050
Episode 876, Total Reward: 99.07999999999939, Epsilon: 0.050
Episode 877, Total Reward: 140.87000000000046, Epsilon: 0.050
